Period,Campaign,Reach,Sample,Sample_subcategory,Sample_category,d13C_vs_VPDB,X15N_calib_vs_air,C_N,Season,Period_Season
After,May'18,Impact,Habroleptoides,Collector-gatherer,Invertebrate,-26.58248279,7.062,5.00419727177335,Spring,After_Spring
After,May'18,Impact,Echinogammarus,Shredder,Invertebrate,-25.78984397,5.328,9.43831168831169,Spring,After_Spring
After,May'18,Impact,Onychogomphus,Predator,Invertebrate,-27.67159706,5.041,4.10631895687061,Spring,After_Spring
After,May'18,Impact,Onychogomphus,Predator,Invertebrate,-26.60489674,9.019,4.92712550607287,Spring,After_Spring
After,May'18,Impact,Boyeria,Predator,Invertebrate,-27.62473153,7.462,4.50902184235518,Spring,After_Spring
After,May'18,Impact,Ephemerella,Collector-gatherer,Invertebrate,-29.0011519,7.337,5.73359580052493,Spring,After_Spring
After,May'18,Impact,Ephemerella,Collector-gatherer,Invertebrate,-29.37505737,7.318,5.84627575277338,Spring,After_Spring
After,May'18,Impact,Ephemerella,Collector-gatherer,Invertebrate,-29.05718678,7.691,5.23151515151515,Spring,After_Spring
After,May'18,Impact,Ephemera,Collector-gatherer,Invertebrate,-27.54034041,7.923,6.42028985507246,Spring,After_Spring
After,May'18,Impact,Calopteryx,Predator,Invertebrate,-27.62101704,7.541,4.88703465982028,Spring,After_Spring
After,May'18,Control,Ephemera,Collector-gatherer,Invertebrate,-26.52626576,3.782,4.57206537890045,Spring,After_Spring
After,May'18,Control,Ephemera,Collector-gatherer,Invertebrate,-26.51809597,4.533,5.23464373464373,Spring,After_Spring
After,May'18,Control,Ephemera,Collector-gatherer,Invertebrate,-26.36389127,4.48,4.53380782918149,Spring,After_Spring
After,May'18,Control,Baetis,Collector-gatherer,Invertebrate,-29.82175306,5.064,4.59534206695779,Spring,After_Spring
After,May'18,Control,Ephemerella,Collector-gatherer,Invertebrate,-30.5937978,3.936,4.41513292433538,Spring,After_Spring
After,May'18,Control,Atherix,Predator,Invertebrate,-27.67105698,5.313,4.43411764705882,Spring,After_Spring
After,May'18,Control,Atherix,Predator,Invertebrate,-27.88142896,5.807,4.58290422245108,Spring,After_Spring
After,May'18,Control,Atherix,Predator,Invertebrate,-27.33507454,5.003,4.92601156069364,Spring,After_Spring
After,May'18,Control,Perla,Predator,Invertebrate,-29.10281192,5.776,4.54728546409807,Spring,After_Spring
After,May'18,Control,Perla,Predator,Invertebrate,-30.25168803,5.453,5.13875598086124,Spring,After_Spring
After,May'18,Control,Perla,Predator,Invertebrate,-29.24986806,5.46,4.64609800362976,Spring,After_Spring
After,May'18,Control,Onychogomphus,Predator,Invertebrate,-26.52422331,8.032,3.51197982345523,Spring,After_Spring
After,May'18,Control,Onychogomphus,Predator,Invertebrate,-28.14388332,5.53,5.37923250564334,Spring,After_Spring
After,May'18,Control,Onychogomphus,Predator,Invertebrate,-28.00091208,5.903,5.60025220680958,Spring,After_Spring
After,May'18,Control,Habroleptoides,Collector-gatherer,Invertebrate,-26.50482007,3.641,4.45347467608952,Spring,After_Spring
After,May'18,Control,Habroleptoides,Collector-gatherer,Invertebrate,-26.65800355,3.479,4.87701863354037,Spring,After_Spring
After,May'18,Control,Calopteryx,Predator,Invertebrate,-28.42982582,6.127,4.51671442215855,Spring,After_Spring
After,May'18,Control,Calopteryx,Predator,Invertebrate,-28.50948123,5.617,4.79774127310062,Spring,After_Spring
After,May'18,Control,Ecdyonurus,Collector-gatherer,Invertebrate,-28.78316905,5.214,4.48488512696493,Spring,After_Spring
After,May'18,Control,Hydropsyche,Collector-filterer,Invertebrate,-26.71314961,5.579,4.57113187954309,Spring,After_Spring
After,May'18,Control,Calopteryx,Predator,Invertebrate,-28.57994564,5.387,4.4044734389562,Spring,After_Spring
After,May'18,Control,Ecdyonurus,Collector-gatherer,Invertebrate,-29.02519895,5.12,Inf,Spring,After_Spring
After,May'18,Control,Cordulegaster,Predator,Invertebrate,-27.575062,5.15,4.40709617180205,Spring,After_Spring
After,May'18,Control,Cordulegaster,Predator,Invertebrate,-27.25235546,4.399,3.89425051334702,Spring,After_Spring
After,May'18,Impact,Hydropsyche,Collector-filterer,Invertebrate,-26.77748667,6.567,5.06934673366834,Spring,After_Spring
After,May'18,Control,Anguilla anguilla M,Top-Predator,Fish,-26.38942185,9.061,4.78396436525613,Spring,After_Spring
After,May'18,Impact,Echinogammarus,Shredder,Invertebrate,-25.25177919,6.294,5.81208053691275,Spring,After_Spring
After,May'18,Control,Boyeria,Predator,Invertebrate,-28.76785071,5.787,5.20165460186143,Spring,After_Spring
After,May'18,Impact,Boyeria,Predator,Invertebrate,-26.95109462,8.97,4.85308056872038,Spring,After_Spring
After,May'18,Impact,Onychogomphus,Predator,Invertebrate,-27.05730183,6.485,5.5125,Spring,After_Spring
After,May'18,Impact,Hydropsyche,Collector-filterer,Invertebrate,-26.85203596,6.666,5.26169154228856,Spring,After_Spring
After,May'18,Impact,Epeorus,Scraper,Invertebrate,-29.23167458,5.896,4.65438871473354,Spring,After_Spring
After,May'18,Control,Onychogomphus,Predator,Invertebrate,-27.98910286,5.23,5.02360515021459,Spring,After_Spring
After,May'18,Impact,Hydropsyche,Collector-filterer,Invertebrate,-27.04111952,7.009,5.15614617940199,Spring,After_Spring
After,May'18,Impact,Onychogomphus,Predator,Invertebrate,-27.84537636,5.485,4.87623762376238,Spring,After_Spring
After,May'18,Control,Hydropsyche,Collector-filterer,Invertebrate,-27.02379079,6.102,4.80114942528736,Spring,After_Spring
After,May'18,Control,Cordulegaster,Predator,Invertebrate,-27.0737383,4.345,3.88162544169611,Spring,After_Spring
After,May'18,Control,Hydropsyche,Collector-filterer,Invertebrate,-27.0074814,5.206,4.84205330700888,Spring,After_Spring
After,May'18,Control,Dugesia,Predator,Invertebrate,-26.0248406,3.831,4.89882697947214,Spring,After_Spring
After,May'18,Control,Echinogammarus,Shredder,Invertebrate,-25.36431027,2.606,5.56500802568218,Spring,After_Spring
After,May'18,Control,Echinogammarus,Shredder,Invertebrate,-26.49883227,3.19,5.39370078740157,Spring,After_Spring
After,May'18,Control,Echinogammarus,Shredder,Invertebrate,-26.30617759,3.056,5.28488372093023,Spring,After_Spring
After,May'18,Control,Boyeria,Predator,Invertebrate,-27.460067,6.176,3.82603092783505,Spring,After_Spring
After,May'18,Control,Atherix,Predator,Invertebrate,-27.97279347,5.182,4.784046692607,Spring,After_Spring
After,May'18,Control,Atherix,Predator,Invertebrate,-27.95240673,6.348,5.14623172103487,Spring,After_Spring
After,May'18,Control,Oligochaeta,Collector-gatherer,Invertebrate,-26.20934058,2.754,5.29174311926606,Spring,After_Spring
After,May'18,Control,Cordulegaster,Predator,Invertebrate,-26.10027153,6.791,4.00497017892644,Spring,After_Spring
After,May'18,Control,Ephemera,Collector-gatherer,Invertebrate,-26.8668129,3.772,4.73395565927655,Spring,After_Spring
After,May'18,Control,Ephemera,Collector-gatherer,Invertebrate,-26.55081845,4.152,4.65121412803532,Spring,After_Spring
After,May'18,Control,Ephemera,Collector-gatherer,Invertebrate,-26.94835986,4.147,4.75100942126514,Spring,After_Spring
After,May'18,Control,Perla,Predator,Invertebrate,-28.73627683,5.496,4.46271338724169,Spring,After_Spring
After,May'18,Control,Habroleptoides,Collector-gatherer,Invertebrate,-26.73735711,3.411,4.62377317339149,Spring,After_Spring
After,May'18,Control,Simuliidae,Collector-filterer,Invertebrate,-26.62828806,4.517,4.19563239308462,Spring,After_Spring
After,May'18,Control,Simuliidae,Collector-filterer,Invertebrate,-26.65784883,4.407,4.07338129496403,Spring,After_Spring
After,May'18,Control,Onychogomphus,Predator,Invertebrate,-27.01563609,6.912,4.90595238095238,Spring,After_Spring
After,May'18,Control,Onychogomphus,Predator,Invertebrate,-27.76790675,5.363,5.07,Spring,After_Spring
After,May'18,Control,Onychogomphus,Predator,Invertebrate,-28.25922715,5.661,5.21562809099901,Spring,After_Spring
After,May'18,Control,Baetis,Collector-gatherer,Invertebrate,-29.48752815,5.533,4.39373814041746,Spring,After_Spring
After,May'18,Control,Oligochaeta,Collector-gatherer,Invertebrate,-26.11250357,5.803,4.68208092485549,Spring,After_Spring
After,May'18,Control,Ephemerella,Collector-gatherer,Invertebrate,-29.43146462,3.796,4.65886287625418,Spring,After_Spring
After,May'18,Control,Hydropsyche,Collector-filterer,Invertebrate,-27.06354493,5.336,4.6528162511542,Spring,After_Spring
After,May'18,Control,Hydropsyche,Collector-filterer,Invertebrate,-26.80463335,5.438,4.70566860465116,Spring,After_Spring
After,May'18,Control,Epeorus,Scraper,Invertebrate,-31.39368821,4.8,4.32035928143713,Spring,After_Spring
After,May'18,Control,Epeorus,Scraper,Invertebrate,-31.07157774,5.389,4.71952337305225,Spring,After_Spring
After,May'18,Control,Rhithrogena,Collector-gatherer,Invertebrate,-27.95648408,4.538,4.03173164097915,Spring,After_Spring
After,May'18,Control,Ecdyonurus,Collector-gatherer,Invertebrate,-28.5864343,4.891,4.26808905380334,Spring,After_Spring
After,May'18,Control,Calopteryx,Predator,Invertebrate,-27.3775007,5.472,4.06899563318777,Spring,After_Spring
After,May'18,Control,Potamopyrgus,Scraper,Invertebrate,-25.65176328,5.081,4.92231404958678,Spring,After_Spring
After,May'18,Control,Rhyacophila,Predator,Invertebrate,-27.59360013,6.845,4.73429951690821,Spring,After_Spring
After,May'18,Control,Angarotipula,Unknown,Invertebrate,-27.52224655,-0.312,4.60458452722063,Spring,After_Spring
After,May'18,Control,Angarotipula,Unknown,Invertebrate,-27.25925762,4.466,5.83155397390273,Spring,After_Spring
After,May'18,Control,Sericostoma,Shredder,Invertebrate,-27.55282666,2.817,5.74715549936789,Spring,After_Spring
After,May'18,Control,Lepidostoma,Shredder,Invertebrate,-26.86885158,6.309,5.13236929922136,Spring,After_Spring
After,May'18,Control,Halesus,Shredder,Invertebrate,-30.19188997,4.507,5.68571428571429,Spring,After_Spring
After,May'18,Control,Limnius,Collector-gatherer- Scraper,Invertebrate,-28.75972158,2.822,5.00980392156863,Spring,After_Spring
After,May'18,Control,Anguilla anguilla M,Top-Predator,Fish,-26.48456155,8.437,4.82294489611563,Spring,After_Spring
After,May'18,Impact,Boyeria,Predator,Invertebrate,-29.3590917,5.27,4.95491803278689,Spring,After_Spring
After,May'18,Impact,Echinogammarus,Shredder,Invertebrate,-26.30413892,5.797,5.70679886685552,Spring,After_Spring
After,May'18,Impact,Echinogammarus,Shredder,Invertebrate,-26.14992165,6.11,5.29895561357702,Spring,After_Spring
After,May'18,Impact,Onychogomphus,Predator,Invertebrate,-27.48638886,5.986,5.00386473429952,Spring,After_Spring
After,May'18,Impact,Perla,Predator,Invertebrate,-27.17031183,7.139,5.30354796320631,Spring,After_Spring
After,May'18,Impact,Perla,Predator,Invertebrate,-27.66526204,7.382,4.76011560693642,Spring,After_Spring
After,May'18,Impact,Perla,Predator,Invertebrate,-27.72115991,7.071,4.89571150097466,Spring,After_Spring
After,May'18,Impact,Rhyacophila,Predator,Invertebrate,-26.5564516,8.993,5.05567010309278,Spring,After_Spring
After,May'18,Control,Onychogomphus,Predator,Invertebrate,-27.78010675,4.679,5.26030368763557,Spring,After_Spring
After,May'18,Control,Anguilla anguilla M,Top-Predator,Fish,-24.49636108,11.544,3.83463338533541,Spring,After_Spring
After,May'18,Control,Anguilla anguilla M,Top-Predator,Fish,-25.76168555,9.143,3.80135440180587,Spring,After_Spring
After,May'18,Control,Fallopia A,AqCPOM,Resource,-31.93992446,5.285,15.9325842696629,Spring,After_Spring
After,May'18,Control,Alnus A,AqCPOM,Resource,-29.69384649,-1.655,21.4055299539171,Spring,After_Spring
After,May'18,Control,Salix A,AqCPOM,Resource,-30.32904954,5.833,39.4601769911504,Spring,After_Spring
After,May'18,Control,Rubus A,AqCPOM,Resource,-31.21731748,-1.415,29.1875,Spring,After_Spring
After,May'18,Control,Alnus A,AqCPOM,Resource,-28.76187658,-2.112,28.9225806451613,Spring,After_Spring
After,May'18,Control,Platanus A,AqCPOM,Resource,-27.94983301,-0.482,26.1010638297872,Spring,After_Spring
After,May'18,Control,Alnus A,AqCPOM,Resource,-29.67250367,-1.493,22.5145631067961,Spring,After_Spring
After,May'18,Control,Bryophyte,Bryophyte,Resource,-30.28128227,-0.115,18.35,Spring,After_Spring
After,May'18,Control,FBOM,FBOM,Resource,-29.08303524,0.381,20.2,Spring,After_Spring
After,May'18,Control,FBOM,FBOM,Resource,-29.07693729,0.661,19.2,Spring,After_Spring
After,May'18,Control,Biofilm,Biofilm,Resource,-29.3838674,2.305,6.63934426229508,Spring,After_Spring
After,May'18,Control,Biofilm,Biofilm,Resource,-29.29443081,2.389,6.60176991150443,Spring,After_Spring
After,May'18,Control,Rubus A,AqCPOM,Resource,-29.41842245,-1.261,35.0943396226415,Spring,After_Spring
After,May'18,Control,Bryophyte,Bryophyte,Resource,-33.64023598,3.687,19.3664596273292,Spring,After_Spring
After,May'18,Control,Bryophyte,Bryophyte,Resource,-29.11149234,7.303,5.73563218390805,Spring,After_Spring
After,May'18,Control,FBOM,FBOM,Resource,-28.64296657,1.365,17,Spring,After_Spring
After,May'18,Control,FBOM,FBOM,Resource,-28.8116765,0.649,17.1363636363636,Spring,After_Spring
After,May'18,Impact,Platanus A,AqCPOM,Resource,-27.7497229,-0.559,28.9936305732484,Spring,After_Spring
After,May'18,Impact,Salix A,AqCPOM,Resource,-30.20410382,1.838,25.6994219653179,Spring,After_Spring
After,May'18,Impact,Rubus A,AqCPOM,Resource,-29.69433181,5.559,28.39,Spring,After_Spring
After,May'18,Impact,Alnus A,AqCPOM,Resource,-29.15445107,-1.872,21.8070175438597,Spring,After_Spring
After,May'18,Impact,Biofilm,Biofilm,Resource,-27.82551385,5.977,6.51456310679612,Spring,After_Spring
After,May'18,Impact,Biofilm,Biofilm,Resource,-27.85043143,6.147,6.50442477876106,Spring,After_Spring
After,May'18,Impact,Bryophyte,Bryophyte,Resource,-31.85177832,4.795,13.7372262773723,Spring,After_Spring
After,May'18,Impact,FBOM,FBOM,Resource,-28.39654156,0.455,20.4324324324324,Spring,After_Spring
After,May'18,Impact,FBOM,FBOM,Resource,-28.09753069,2.196,13.0384615384615,Spring,After_Spring
After,May'18,Impact,Alnus A,AqCPOM,Resource,-28.93849877,-1.677,22.990099009901,Spring,After_Spring
After,May'18,Impact,Rubus A,AqCPOM,Resource,-31.68462294,2.343,24.7183098591549,Spring,After_Spring
After,May'18,Impact,Salix A,AqCPOM,Resource,-29.0392073,4.484,34.4166666666667,Spring,After_Spring
After,May'18,Impact,Corylus A,AqCPOM,Resource,-31.28490354,1.057,24.7960526315789,Spring,After_Spring
After,May'18,Impact,Fraxinus A,AqCPOM,Resource,-28.85959313,2.11,26.1079545454545,Spring,After_Spring
After,May'18,Impact,FBOM,FBOM,Resource,-28.45364434,2.296,16.1428571428571,Spring,After_Spring
After,May'18,Impact,Biofilm,Biofilm,Resource,-28.97276043,4.117,6.69620253164557,Spring,After_Spring
After,May'18,Impact,FBOM,FBOM,Resource,-28.29998597,2.125,15.9393939393939,Spring,After_Spring
After,May'18,Impact,Biofilm,Biofilm,Resource,-28.71112592,4.236,6.71830985915493,Spring,After_Spring
After,May'18,Impact,Bryophyte,Bryophyte,Resource,-29.16587162,4.138,11.0416666666667,Spring,After_Spring
After,May'18,Impact,FBOM,FBOM,Resource,-28.59692038,1.816,15.4594594594595,Spring,After_Spring
After,May'18,Impact,Biofilm,Biofilm,Resource,-28.75576991,4.016,7.1984126984127,Spring,After_Spring
After,May'18,Impact,Biofilm,Biofilm,Resource,-28.77445808,4.175,7.16666666666667,Spring,After_Spring
After,May'18,Impact,FBOM,FBOM,Resource,-28.66959663,1.966,15.5588235294118,Spring,After_Spring
After,May'18,Impact,Rubus A,AqCPOM,Resource,-29.9777692,6.029,25.7105263157895,Spring,After_Spring
After,May'18,Impact,Fraxinus A,AqCPOM,Resource,-29.2811154,0.225,17.42194092827,Spring,After_Spring
After,May'18,Impact,Corylus A,AqCPOM,Resource,-29.54690284,-0.729,14.984555984556,Spring,After_Spring
After,May'18,Impact,Salix A,AqCPOM,Resource,-29.78258155,2.965,46.8888888888889,Spring,After_Spring
After,May'18,Impact,Alnus A,AqCPOM,Resource,-29.69848474,-1.83,23.0153846153846,Spring,After_Spring
After,May'18,Control,FBOM,FBOM,Resource,-28.74746405,0.026,20.9024390243902,Spring,After_Spring
After,May'18,Control,Biofilm,Biofilm,Resource,-29.8002315,3.064,7.26178010471204,Spring,After_Spring
After,May'18,Control,Biofilm,Biofilm,Resource,-29.69121712,3.04,6.3756345177665,Spring,After_Spring
After,May'18,Control,Bryophyte,Bryophyte,Resource,-31.71992283,1.259,17.484375,Spring,After_Spring
After,May'18,Control,FBOM,FBOM,Resource,-27.82136093,2.848,10.5862068965517,Spring,After_Spring
After,May'18,Control,Alnus A,AqCPOM,Resource,-27.65420554,-1.465,25.5952380952381,Spring,After_Spring
After,May'18,Control,Platanus A,AqCPOM,Resource,-28.19512452,-0.8,24.8100558659218,Spring,After_Spring
After,May'18,Control,Alnus A,AqCPOM,Resource,-30.2259067,-1.786,21.9735099337748,Spring,After_Spring
After,May'18,Control,Corylus A,AqCPOM,Resource,-29.45138548,0.977,16.1244239631336,Spring,After_Spring
After,May'18,Control,Salix A,AqCPOM,Resource,-31.29160961,3.052,42.5533980582524,Spring,After_Spring
After,May'18,Impact,Bryophyte,Bryophyte,Resource,-33.13779867,6.185,11.8776978417266,Spring,After_Spring
After,May'18,Control,Bryophyte,Bryophyte,Resource,-32.97996122,2.289,15.1383647798742,Spring,After_Spring
After,May'18,Impact,Bryophyte,Bryophyte,Resource,-34.85568116,8.538,11.7442922374429,Spring,After_Spring
After,May'18,Impact,Platanus A,AqCPOM,Resource,-28.15726325,-0.457,19.7746478873239,Spring,After_Spring
After,May'18,Impact,Alnus A,AqCPOM,Resource,-29.55641591,-1.351,20.131221719457,Spring,After_Spring
After,May'18,Impact,Platanus A,AqCPOM,Resource,-27.37316751,-0.368,25.2349726775956,Spring,After_Spring
After,May'18,Impact,Alnus A,AqCPOM,Resource,-29.10937951,-2.089,22.2390243902439,Spring,After_Spring
After,May'18,Control,Platanus A,AqCPOM,Resource,-27.88843042,0.103,21.4285714285714,Spring,After_Spring
After,May'18,Impact,Alnus A,AqCPOM,Resource,-29.62464243,-1.169,17.8529411764706,Spring,After_Spring
After,May'18,Impact,Salmo trutta M,Top-Predator,Fish,-25.20315708,9.629,3.47421093148576,Spring,After_Spring
After,May'18,Impact,Salmo trutta M,Top-Predator,Fish,-26.72450648,8.165,3.36390101892285,Spring,After_Spring
After,May'18,Impact,Phoxinus bigerri M,Omnivorous,Fish,-25.71231016,10.774,3.64458370635631,Spring,After_Spring
After,May'18,Impact,Phoxinus bigerri M,Omnivorous,Fish,-23.90074351,12.502,3.33455882352941,Spring,After_Spring
After,May'18,Impact,Phoxinus bigerri M,Omnivorous,Fish,-25.04633793,11.61,3.42907488986784,Spring,After_Spring
After,May'18,Impact,Phoxinus bigerri M,Omnivorous,Fish,-24.57384388,11.809,3.48910593538693,Spring,After_Spring
After,May'18,Impact,Anguilla anguilla M,Top-Predator,Fish,-24.73168133,9.735,3.38657604078165,Spring,After_Spring
After,May'18,Impact,Phoxinus bigerri M,Omnivorous,Fish,-25.25814562,11.4,3.40100791936645,Spring,After_Spring
After,May'18,Impact,Salmo trutta M,Top-Predator,Fish,-22.73172803,11.427,3.43815987933635,Spring,After_Spring
